Modelo;Arquivo_Origem;Parametro;Formula
0771;0771_Holes_Parameters.htm;HHSO;0.3*H
0771;0771_Layers_Parameters.htm;LSC;LSCf(d())
0771;0771_Lock_Hole_Parameters.htm;HL;0.4*H
0771;0771_Lock_Hole_Parameters.htm;HW;d()
0771;0771_Lock_Hole_Parameters.htm;VHO;(H-HL)/2+C90Y
0771;0771_Lock_Hole_Parameters.htm;HHO;CSO-HW/2
0771;0771_Lock_Hole_Parameters.htm;TO;(VHO-C90Y)-SW/2+C90X
0771;0771_Lock_Hole_Parameters.htm;TL;HL
0771;0771_Lock_Hole_Parameters.htm;DxTT;1
0771;0771_Lock_Hole_Parameters.htm;TD;1.5*d()
0771;0771_Main_Parameters.htm;L;280
0771;0771_Main_Parameters.htm;W;200
0771;0771_Main_Parameters.htm;H;70
0771;0771_Main_Parameters.htm;DT;dtID
0771;0771_Main_Parameters.htm;UL;Yes
0771;0771_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0771;0771_Score-to-Score_Parameters.htm;Wss;W+2*C90X
0771;0771_Score-to-Score_Parameters.htm;HssX1;H+C90X
0771;0771_Score-to-Score_Parameters.htm;HssX2;HssX1
0771;0771_Score-to-Score_Parameters.htm;HssY;H+C90Y
0771;0771_Slot_Parameters.htm;SW;SlotWidth(d())
0771;0771_Thumb_Cut_Parameters.htm;TCR;(CSO-C90X)/4
0772;0772_Circles_Parameters.htm;CR;W/20
0772;0772_Circles_Parameters.htm;HHO1;L/6
0772;0772_Circles_Parameters.htm;VHO1;W/6
0772;0772_Circles_Parameters.htm;N;2
0772;0772_Circles_Parameters.htm;CGap;(Lss-2*HHO1-N*2*CR)/(N-1)
0772;0772_Circles_Parameters.htm;CR1;CR/2
0772;0772_Circles_Parameters.htm;VCO1;VHO1+3*CR
0772;0772_Corrections_Parameters.htm;I90X;I90x(d(), fd())
0772;0772_Corrections_Parameters.htm;O90Y;O90y(d(),  fd())
0772;0772_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0772;0772_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0772;0772_Corrections_Parameters.htm;PHCY;PHCorrY(d(), fd())
0772;0772_Crease_Parameters.htm;CrA;(90-alpha)/2-2
0772;0772_Crease_Parameters.htm;h;IPH2*sin(CrA)
0772;0772_Crease_Parameters.htm;CrL;IPH2*cos(CrA)+h/tan(beta)
0772;0772_Cut_Parameters.htm;CD;H/5
0772;0772_Cut_Parameters.htm;CBL;L/2
0772;0772_Cut_Parameters.htm;DxCB;3
0772;0772_Cut_Parameters.htm;CFR;CD/3
0772;0772_Holes_Parameters.htm;HL;TL
0772;0772_Holes_Parameters.htm;HW;3*d()
0772;0772_Holes_Parameters.htm;HFR;HW/2
0772;0772_Holes_Parameters.htm;HHO;Hss-TL-TO-x-d()/2
0772;0772_Holes_Parameters.htm;VHO;DxPI/2-O90Y
0772;0772_Hole_Parameters.htm;CW;L/10
0772;0772_Hole_Parameters.htm;CH;CW/3
0772;0772_Hole_Parameters.htm;HCO;HHO
0772;0772_Layers_Parameters.htm;LILN;2
0772;0772_Layers_Parameters.htm;LOLN;4
0772;0772_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0772;0772_Lock_Hole_Parameters.htm;TL;H/4
0772;0772_Lock_Hole_Parameters.htm;TH;1.5*d()
0772;0772_Lock_Hole_Parameters.htm;DxTT;1
0772;0772_Lock_Hole_Parameters.htm;TO;H/5
0772;0772_Main_Parameters.htm;L;280
0772;0772_Main_Parameters.htm;W;200
0772;0772_Main_Parameters.htm;H;50
0772;0772_Main_Parameters.htm;DT;dtID
0772;0772_Panels_Parameters.htm;beta;90-alpha-CrA
0772;0772_Panels_Parameters.htm;x;DyPI/cos(alpha)
0772;0772_Panels_Parameters.htm;IPH1;(Hss-x)*tan(beta)
0772;0772_Panels_Parameters.htm;IPH2;IPH1/sin(90-alpha)
0772;0772_Panels_Parameters.htm;IPA1;90
0772;0772_Panels_Parameters.htm;IPA2;90-alpha
0772;0772_Panels_Parameters.htm;FR;PH1/cos(alpha)-Hss
0772;0772_Panel_Parameters.htm;PH;Hss-PHCY
0772;0772_Panel_Parameters.htm;PC1;I90X
0772;0772_Panel_Parameters.htm;PH1;1.25*H
0772;0772_Panel_Parameters.htm;DxPI;2*d()+O90Y
0772;0772_Panel_Parameters.htm;DyPI;TH-PC1+3
0772;0772_Panel_Parameters.htm;alpha;10
0772;0772_Score-to-Score_Parameters.htm;Lss;L+Llc+2*C90Y
0772;0772_Score-to-Score_Parameters.htm;Wss;W+2*C90X
0772;0772_Score-to-Score_Parameters.htm;Hss;H+2*C90Y
0773;0773_Corrections_Parameters.htm;O90X;O90x(d(), fd())
0773;0773_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0773;0773_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0773;0773_Double_Crease_Parameters.htm;DC1X;DC1x(d(), fd())
0773;0773_Double_Crease_Parameters.htm;DC;DC1X+d()/2
0773;0773_Flaps_Parameters.htm;PC1;3
0773;0773_Flaps_Parameters.htm;x;HssY*sqrt(2)-UL*LSC1*sqrt(2)-PC1
0773;0773_Flaps_Parameters.htm;y;x/sqrt(2)
0773;0773_Flaps_Parameters.htm;z;HssY-UL*LSC1
0773;0773_Flaps_Parameters.htm;l;5
0773;0773_Flaps_Parameters.htm;HL1;x/3
0773;0773_Layers_Parameters.htm;LSC;LSCf(d())
0773;0773_Layers_Parameters.htm;WILN;0
0773;0773_Layers_Parameters.htm;WOLN;6
0773;0773_Layers_Parameters.htm;HILN;0
0773;0773_Layers_Parameters.htm;HOLN;1
0773;0773_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0773;0773_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0773;0773_Layers_Parameters.htm;LSC1;DC+O90X
0773;0773_Locking_Flap_Parameters.htm;TL1;HL1-2
0773;0773_Locking_Flap_Parameters.htm;TH1;2*d()
0773;0773_Locking_Flap_Parameters.htm;TO;(x-HL1)/2-2*l+(HL1-TL1)/2
0773;0773_Locking_Flap_Parameters.htm;h;l*sqrt(2)
0773;0773_Locking_Flap_Parameters.htm;FR;TH1
0773;0773_Locking_Flap_Parameters.htm;LFC1;0
0773;0773_Lock_Hole_Parameters.htm;TL;H/3
0773;0773_Lock_Hole_Parameters.htm;TH;1.5*d()+PC1/sqrt(2)
0773;0773_Lock_Hole_Parameters.htm;DxTT;1
0773;0773_Lock_Hole_Parameters.htm;HL;TL
0773;0773_Lock_Hole_Parameters.htm;HW;LSC1
0773;0773_Lock_Hole_Parameters.htm;HO;(y-TL)/2
0773;0773_Main_Parameters.htm;L;280
0773;0773_Main_Parameters.htm;W;200
0773;0773_Main_Parameters.htm;H;60
0773;0773_Main_Parameters.htm;BAng;80
0773;0773_Main_Parameters.htm;DT;dtID
0773;0773_Main_Parameters.htm;UL;Yes
0773;0773_Panel_Parameters.htm;PH1;z-l*sqrt(2)-d()
0773;0773_Panel_Parameters.htm;PH;H/4
0773;0773_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0773;0773_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*C90X
0773;0773_Score-to-Score_Parameters.htm;HssX;H+Hlc+C90X
0773;0773_Score-to-Score_Parameters.htm;HssY;H+Hlc+2*C90Y
0774;0774_Circles_Parameters.htm;CR;L/40
0774;0774_Circles_Parameters.htm;N;2
0774;0774_Circles_Parameters.htm;HHO1;HssY
0774;0774_Circles_Parameters.htm;VHO1;H/4
0774;0774_Circles_Parameters.htm;HHO2;HHO1-DxT1
0774;0774_Circles_Parameters.htm;VHO2;VHO1-I90X
0774;0774_Circles_Parameters.htm;CGap;(Lss-2*HHO1-N*2*CR)/(N-1)
0774;0774_Corrections_Parameters.htm;I90X;I90x(d(), fd())
0774;0774_Corrections_Parameters.htm;O90X;O90x(d(), fd())
0774;0774_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0774;0774_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0774;0774_Corrections_Parameters.htm;PHCX;PHCorrX(d(), fd())
0774;0774_Cut_Parameters.htm;CD;PH1/2
0774;0774_Cut_Parameters.htm;CBL;0.75*W
0774;0774_Cut_Parameters.htm;DxCB;0
0774;0774_Cut_Parameters.htm;CFR;CD/2
0774;0774_Double_Crease_Parameters.htm;DC1X;DC1x(d(), fd())
0774;0774_Double_Crease_Parameters.htm;DC;DC1X+d()/2
0774;0774_Flaps_Parameters.htm;PC1;3
0774;0774_Flaps_Parameters.htm;x;HssY*sqrt(2)-UL*LSC1*sqrt(2)-PC1
0774;0774_Flaps_Parameters.htm;y;x/sqrt(2)
0774;0774_Flaps_Parameters.htm;z;HssY-UL*LSC1
0774;0774_Flaps_Parameters.htm;l;5
0774;0774_Flaps_Parameters.htm;HL1;x/3
0774;0774_Flaps_Parameters.htm;DxT1;5
0774;0774_Flaps_Parameters.htm;DyT1;5
0774;0774_Holes_Parameters.htm;HHL;W/3
0774;0774_Holes_Parameters.htm;HHW;H/3
0774;0774_Holes_Parameters.htm;HFR;HHW/2
0774;0774_Holes_Parameters.htm;VHO;(HssY-HHW)/2
0774;0774_Layers_Parameters.htm;LSC;LSCf(d())
0774;0774_Layers_Parameters.htm;WILN;0
0774;0774_Layers_Parameters.htm;WOLN;6
0774;0774_Layers_Parameters.htm;HILN;0
0774;0774_Layers_Parameters.htm;HOLN;1
0774;0774_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0774;0774_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0774;0774_Layers_Parameters.htm;LSC1;DC+O90X
0774;0774_Locking_Flap_Parameters.htm;TL1;HL1-2
0774;0774_Locking_Flap_Parameters.htm;TH1;2*d()
0774;0774_Locking_Flap_Parameters.htm;TO;(x-HL1)/2-2*l+(HL1-TL1)/2
0774;0774_Locking_Flap_Parameters.htm;h;l*sqrt(2)
0774;0774_Locking_Flap_Parameters.htm;FR;TH1
0774;0774_Locking_Flap_Parameters.htm;LFC1;0
0774;0774_Lock_Hole_Parameters.htm;TL;H/3
0774;0774_Lock_Hole_Parameters.htm;TH;1.5*d()+PC1/sqrt(2)
0774;0774_Lock_Hole_Parameters.htm;DxTT;1
0774;0774_Lock_Hole_Parameters.htm;HL;TL
0774;0774_Lock_Hole_Parameters.htm;HW;LSC1
0774;0774_Lock_Hole_Parameters.htm;HO;(y-TL)/2
0774;0774_Main_Parameters.htm;L;280
0774;0774_Main_Parameters.htm;W;200
0774;0774_Main_Parameters.htm;H;60
0774;0774_Main_Parameters.htm;DT;dtID
0774;0774_Main_Parameters.htm;UL;Yes
0774;0774_Panel_Parameters.htm;PH1;z-l*sqrt(2)-d()
0774;0774_Panel_Parameters.htm;PH2;HssX-PHCX
0774;0774_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0774;0774_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*C90X
0774;0774_Score-to-Score_Parameters.htm;HssX;H+Hlc+C90X
0774;0774_Score-to-Score_Parameters.htm;HssY;H+Hlc+2*C90Y
0900;0900_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0900;0900_Main_Parameters.htm;L;100
0900;0900_Main_Parameters.htm;W;200
0900;0900_Main_Parameters.htm;DT;dtID
0900;0900_Score-to-Score_Parameters.htm;PLss;L-switch(DT, dtID, 0, dtSS, 2*I90Y, dtOD, 2*d())
0900;0900_Score-to-Score_Parameters.htm;PWss;W-switch(DT, dtID, 0, dtSS, 2*I90Y, dtOD, 2*d())
0901;0901_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0901;0901_Main_Parameters.htm;L;280
0901;0901_Main_Parameters.htm;W;200
0901;0901_Main_Parameters.htm;DT;dtID
0901;0901_Score-to-Score_Parameters.htm;PLss;L-switch(DT, dtID, 0, dtSS, 2*I90Y, dtOD, 2*d())
0901;0901_Score-to-Score_Parameters.htm;PWss;W-switch(DT, dtID, 0, dtSS, 2*I90Y, dtOD, 2*d())
0902;0902_Corrections_Parameters.htm;I90X;I90x(d(), fd())
0902;0902_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0902;0902_Main_Parameters.htm;W;200
0902;0902_Main_Parameters.htm;H;150
0902;0902_Main_Parameters.htm;DT;dtID
0902;0902_Score-to-Score_Parameters.htm;PWss;W-switch(DT, dtID, 0, dtSS, 2*I90Y, dtOD, 2*d())
0902;0902_Score-to-Score_Parameters.htm;PHss;H-switch(DT, dtID, 0, dtSS, 2*I90X, dtOD, 2*d())
0903;0903_Corrections_Parameters.htm;I90X;I90x(d(), fd())
0903;0903_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0903;0903_Main_Parameters.htm;L;200
0903;0903_Main_Parameters.htm;H;150
0903;0903_Main_Parameters.htm;DT;dtID
0903;0903_Score-to-Score_Parameters.htm;PLss;L-switch(DT, dtID, 0, dtSS, 2*I90Y, dtOD, 2*d())
0903;0903_Score-to-Score_Parameters.htm;PHss;H-switch(DT, dtID, 0, dtSS, 2*I90X, dtOD, 2*d())
0904;0904_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0904;0904_Main_Parameters.htm;LLiner;280
0904;0904_Main_Parameters.htm;WLiner;200
0904;0904_Main_Parameters.htm;L1Liner;LLiner-10
0904;0904_Main_Parameters.htm;W1Liner;WLiner-10
0904;0904_Main_Parameters.htm;HLiner;150
0904;0904_Main_Parameters.htm;DT;dtID
0904;0904_Score-to-Score_Parameters.htm;LLinerSS;LLiner+2*C90Y
0904;0904_Score-to-Score_Parameters.htm;WLinerSS;WLiner+2*C90Y
0904;0904_Score-to-Score_Parameters.htm;W1LinerSS;W1Liner+C90Y
0904;0904_Score-to-Score_Parameters.htm;L1LinerSS;L1Liner+C90Y
0904;0904_Score-to-Score_Parameters.htm;HLinerSS;HLiner
0905;0905_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0905;0905_Main_Parameters.htm;LLiner;280
0905;0905_Main_Parameters.htm;HLiner;150
0905;0905_Main_Parameters.htm;L1Liner;LLiner-10
0905;0905_Main_Parameters.htm;H1Liner;HLiner-10
0905;0905_Main_Parameters.htm;WLiner;200
0905;0905_Main_Parameters.htm;DT;dtID
0905;0905_Score-to-Score_Parameters.htm;LLinerSS;LLiner+2*C90Y
0905;0905_Score-to-Score_Parameters.htm;HLinerSS;HLiner+2*C90Y
0905;0905_Score-to-Score_Parameters.htm;H1LinerSS;H1Liner+C90Y
0905;0905_Score-to-Score_Parameters.htm;L1LinerSS;L1Liner+C90Y
0905;0905_Score-to-Score_Parameters.htm;WLinerSS;WLiner
0906;0906_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0906;0906_Main_Parameters.htm;WLiner;200
0906;0906_Main_Parameters.htm;HLiner;150
0906;0906_Main_Parameters.htm;H1Liner;HLiner-10
0906;0906_Main_Parameters.htm;W1Liner;WLiner-10
0906;0906_Main_Parameters.htm;LLiner;280
0906;0906_Main_Parameters.htm;DT;dtID
0906;0906_Score-to-Score_Parameters.htm;WLinerSS;WLiner+2*C90Y
0906;0906_Score-to-Score_Parameters.htm;HLinerSS;HLiner+2*C90Y
0906;0906_Score-to-Score_Parameters.htm;W1LinerSS;W1Liner+C90Y
0906;0906_Score-to-Score_Parameters.htm;H1LinerSS;H1Liner+C90Y
0906;0906_Score-to-Score_Parameters.htm;LLinerSS;LLiner
0907;0907_Corrections_Parameters.htm;C90Y;C90y(d(),fd(),DT)
0907;0907_Main_Parameters.htm;LLiner;280
0907;0907_Main_Parameters.htm;WLiner;200
0907;0907_Main_Parameters.htm;HLiner;150
0907;0907_Main_Parameters.htm;DT;dtID
0907;0907_Panel_Parameters.htm;PH;80+C90Y
0907;0907_Score-to-Score_Parameters.htm;LLinerSS;LLiner+2*C90Y
0907;0907_Score-to-Score_Parameters.htm;WLinerSS;WLiner
0907;0907_Score-to-Score_Parameters.htm;HLinerSS;HLiner+2*C90Y
0908;0908_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0908;0908_Main_Parameters.htm;LLiner;280
0908;0908_Main_Parameters.htm;WLiner;200
0908;0908_Main_Parameters.htm;HLiner;150
0908;0908_Main_Parameters.htm;DT;dtID
0908;0908_Panel_Parameters.htm;PH;80+C90Y
0908;0908_Score-to-Score_Parameters.htm;LLinerSS;LLiner+2*C90Y
0908;0908_Score-to-Score_Parameters.htm;WLinerSS;WLiner+2*C90Y
0908;0908_Score-to-Score_Parameters.htm;HLinerSS;HLiner
0909;0909_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0909;0909_Main_Parameters.htm;LLiner;280
0909;0909_Main_Parameters.htm;WLiner;200
0909;0909_Main_Parameters.htm;HLiner;150
0909;0909_Main_Parameters.htm;DT;dtID
0909;0909_Panel_Parameters.htm;PH;50+C90Y
0909;0909_Score-to-Score_Parameters.htm;LLinerSS;LLiner+2*C90Y
0909;0909_Score-to-Score_Parameters.htm;WLinerSS;WLiner
0909;0909_Score-to-Score_Parameters.htm;HLinerSS;HLiner+2*C90Y
0910;0910_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0910;0910_Main_Parameters.htm;LLiner;280
0910;0910_Main_Parameters.htm;WLiner;200
0910;0910_Main_Parameters.htm;HLiner;150
0910;0910_Main_Parameters.htm;DT;dtID
0910;0910_Panel_Parameters.htm;PH;80+C90Y
0910;0910_Score-to-Score_Parameters.htm;LLinerSS;LLiner
0910;0910_Score-to-Score_Parameters.htm;WLinerSS;WLiner+2*C90Y
0910;0910_Score-to-Score_Parameters.htm;HLinerSS;HLiner+2*C90Y
0911;0911_Corrections_Parameters.htm;C90X;C90x(d(), fd(), DT)
0911;0911_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0911;0911_Flaps_Parameters.htm;FH;HssX+UL*LSC
0911;0911_Flaps_Parameters.htm;FC;SW/2
0911;0911_Layers_Parameters.htm;LSC;LSCf(d())
0911;0911_Layers_Parameters.htm;WILN;2
0911;0911_Layers_Parameters.htm;WOLN;0
0911;0911_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0911;0911_Main_Parameters.htm;L;280
0911;0911_Main_Parameters.htm;W;200
0911;0911_Main_Parameters.htm;H;50
0911;0911_Main_Parameters.htm;DT;dtID
0911;0911_Main_Parameters.htm;UL;Yes
0911;0911_Panel_Parameters.htm;PC1;SW-FC
0911;0911_Panel_Parameters.htm;BSC;PC1
0911;0911_Score-to-Score_Parameters.htm;Lss;L+2*C90Y
0911;0911_Score-to-Score_Parameters.htm;Wss;W+Wlc+2*C90X
0911;0911_Score-to-Score_Parameters.htm;HssX;H+C90X
0911;0911_Score-to-Score_Parameters.htm;HssY;H+C90Y
0911;0911_Slot_Parameters.htm;SW;SlotWidth(d())
0913;0913_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0913;0913_Crease_Parameters.htm;VCrO;20
0913;0913_Layers_Parameters.htm;LILN;0
0913;0913_Layers_Parameters.htm;LOLN;2
0913;0913_Layers_Parameters.htm;WILN;0
0913;0913_Layers_Parameters.htm;WOLN;2
0913;0913_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0913;0913_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0913;0913_Main_Parameters.htm;LLiner;280
0913;0913_Main_Parameters.htm;WLiner;200
0913;0913_Main_Parameters.htm;HLiner;150
0913;0913_Main_Parameters.htm;DT;dtID
0913;0913_Panel_Parameters.htm;PH;100+C90Y
0913;0913_Score-to-Score_Parameters.htm;LLinerSS;LLiner+Llc+2*C90Y
0913;0913_Score-to-Score_Parameters.htm;WLinerSS;WLiner+Wlc+2*C90Y
0913;0913_Score-to-Score_Parameters.htm;HLinerSS;HLiner
0914;0914_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0914;0914_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0914;0914_Layers_Parameters.htm;LSC;LSCf(d())
0914;0914_Layers_Parameters.htm;WILN;1
0914;0914_Layers_Parameters.htm;WOLN;0
0914;0914_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0914;0914_Main_Parameters.htm;LLiner;280
0914;0914_Main_Parameters.htm;WLiner;200
0914;0914_Main_Parameters.htm;HLiner;150
0914;0914_Main_Parameters.htm;DT;dtID
0914;0914_Main_Parameters.htm;UL;Yes
0914;0914_Panel_Parameters.htm;PH;HLiner+C90Y-switch(DT, dtID, 0, dtSS, I90Y, dtOD, d())
0914;0914_Score-to-Score_Parameters.htm;LLinerSS;LLiner
0914;0914_Score-to-Score_Parameters.htm;WLinerSS;WLiner+Wlc+2*C90Y
0914;0914_Score-to-Score_Parameters.htm;WLinerSS1;WLiner+Wlc+2*C90Y-UL*LSC
0914;0914_Score-to-Score_Parameters.htm;HLinerSS;HLiner+2*C90Y
0914;0914_Score-to-Score_Parameters.htm;HLinerSS1;HLiner+C90Y
0920;0920_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0920;0920_Corrections_Parameters.htm;O90Y;O90y(d(),  fd())
0920;0920_Main_Parameters.htm;LLiner;280
0920;0920_Main_Parameters.htm;WLiner;200
0920;0920_Main_Parameters.htm;HLiner;150
0920;0920_Panel_Parameters.htm;PH;LLinerSS/2-O90Y
0920;0920_Panel_Parameters.htm;PH1;WLinerSS-I90Y
0920;0920_Score-to-Score_Parameters.htm;LLinerSS;LLiner-2*O90Y
0920;0920_Score-to-Score_Parameters.htm;WLinerSS;WLiner-2*O90Y
0920;0920_Score-to-Score_Parameters.htm;HLinerSS;HLiner
0921;0921_Corrections_Parameters.htm;O90Y;O90y(d(), fd())
0921;0921_Main_Parameters.htm;LLiner;280
0921;0921_Main_Parameters.htm;WLiner;200
0921;0921_Main_Parameters.htm;HLiner;150
0921;0921_Panel_Parameters.htm;PH;LLiner/2-d()-O90Y
0921;0921_Score-to-Score_Parameters.htm;LLinerSS;(LLiner)/2-2*O90Y
0921;0921_Score-to-Score_Parameters.htm;WLinerSS;WLiner-2*O90Y
0921;0921_Score-to-Score_Parameters.htm;HLinerSS;HLiner
0929;0929_Corrections_Parameters.htm;C90Y;C90y(d(), fd(), DT)
0929;0929_Layers_Parameters.htm;LILN;0
0929;0929_Layers_Parameters.htm;LOLN;2
0929;0929_Layers_Parameters.htm;WILN;0
0929;0929_Layers_Parameters.htm;WOLN;0
0929;0929_Layers_Parameters.htm;HILN;2
0929;0929_Layers_Parameters.htm;HOLN;0
0929;0929_Layers_Parameters.htm;Llc;LC(d(), DT, LILN, LOLN)
0929;0929_Layers_Parameters.htm;Wlc;LC(d(), DT, WILN, WOLN)
0929;0929_Layers_Parameters.htm;Hlc;LC(d(), DT, HILN, HOLN)
0929;0929_Main_Parameters.htm;LLiner;280
0929;0929_Main_Parameters.htm;WLiner;200
0929;0929_Main_Parameters.htm;HLiner;150
0929;0929_Main_Parameters.htm;DT;dtID
0929;0929_Score-to-Score_Parameters.htm;LLinerSS;LLiner+2*C90Y
0929;0929_Score-to-Score_Parameters.htm;WLinerSS;WLiner+Wlc+C90Y
0929;0929_Score-to-Score_Parameters.htm;HLinerSS;HLiner+2*C90Y
0930;0930_3-D_Parameters_Parameters.htm;alpha;asin((DividerW/2)/(Ld/2))
0930;0930_3-D_Parameters_Parameters.htm;a;DividerW*sin(alpha)
0930;0930_3-D_Parameters_Parameters.htm;b;DividerW*cos(alpha)
0930;0930_Holes_Parameters.htm;DHSW;d()
0930;0930_Holes_Parameters.htm;DHSH;DividerH/2+1
0930;0930_Main_Parameters.htm;DividerL;350
0930;0930_Main_Parameters.htm;DividerW;200
0930;0930_Main_Parameters.htm;DividerH;150
0930;0930_Main_Parameters.htm;Ld;sqrt(DividerL*DividerL+DividerW*DividerW)
0931;0931_Dividers_Parameters.htm;CellPW;70
0931;0931_Dividers_Parameters.htm;CellPH;150
0931;0931_Dividers_Parameters.htm;DHSW;d()
0931;0931_Dividers_Parameters.htm;DHSO;20
0931;0931_Dividers_Parameters.htm;DHSH;CellPH/2+1
0931;0931_Dividers_Parameters.htm;DividerL;CellPW+2*DHSO+2*DHSW
0932;0932_Dividers_Parameters.htm;CellPW;140
0932;0932_Dividers_Parameters.htm;CellPW1;70
0932;0932_Dividers_Parameters.htm;CellPH;100
0932;0932_Dividers_Parameters.htm;DHSW;d()
0932;0932_Dividers_Parameters.htm;DHSH;CellPH/2+1
0932;0932_Dividers_Parameters.htm;CellPW1ss;CellPW1+I90y(d(FEFCO 0932_1), fd(FEFCO 0932_1))
0932;0932_Dividers_Parameters.htm;DividerL;CellPW+2*DHSW+2*CellPW1ss
0933;0933_Dividers_Parameters.htm;CellPL;70
0933;0933_Dividers_Parameters.htm;CellPW;CellPL
0933;0933_Dividers_Parameters.htm;CellPH;50
0933;0933_Dividers_Parameters.htm;DHSW;d()
0933;0933_Dividers_Parameters.htm;DHSH;CellPH/2+1
0933;0933_Dividers_Parameters.htm;DividerL;4*CellPL+3*DHSW
0933;0933_Dividers_Parameters.htm;DividerW;3*CellPW+2*DHSW
0934;0934_Dividers_Parameters.htm;CellPL;70
0934;0934_Dividers_Parameters.htm;CellPW;CellPL
0934;0934_Dividers_Parameters.htm;CellPH;50
0934;0934_Dividers_Parameters.htm;DHSW;d()
0934;0934_Dividers_Parameters.htm;DHSO;CellPL/2
0934;0934_Dividers_Parameters.htm;DHSH;CellPH/2+1
0934;0934_Dividers_Parameters.htm;DividerL;2*DHSO+5*CellPL+6*DHSW
0934;0934_Dividers_Parameters.htm;DividerW;2*DHSO+3*CellPW+4*DHSW
0935;0935_Dividers_Parameters.htm;CellPW;70
0935;0935_Dividers_Parameters.htm;CellPL;CellPW
0935;0935_Dividers_Parameters.htm;CellPH;50
0935;0935_Dividers_Parameters.htm;DHSW;d()
0935;0935_Dividers_Parameters.htm;DHSH;CellPH/2+1
0935;0935_Dividers_Parameters.htm;DividerL;4*CellPL+3*DHSW
0935;0935_Dividers_Parameters.htm;DividerW;3*CellPW+2*DHSW
0935;0935_Dividers_Parameters.htm;Hm;CellPH+20
0940;0940_Corrections_Parameters.htm;I90Y;I90y(d(), fd())
0940;0940_Corrections_Parameters.htm;O90Y;O90y(d(),  fd())
0940;0940_Main_Parameters.htm;PadL;280
0940;0940_Main_Parameters.htm;PadW;200
0940;0940_Main_Parameters.htm;PadH;50
0940;0940_Panel_Parameters.htm;PH;PadLss/2-O90Y
0940;0940_Panel_Parameters.htm;PH1;PadHss-d()
0940;0940_Panel_Parameters.htm;PH2;PH-d()
0940;0940_Panel_Parameters.htm;PH3;PH1-I90Y
0940;0940_Score-to-Score_Parameters.htm;PadLss;PadL-2*O90Y
0940;0940_Score-to-Score_Parameters.htm;PadHss;PadH-2*O90Y
0941;0941_Main_Parameters.htm;PadL;280
0941;0941_Main_Parameters.htm;PadW;200
0941;0941_Main_Parameters.htm;PadH;50
0941;0941_Main_Parameters.htm;PL;150
0941;0941_Panel_Parameters.htm;PH;(PadL-PL)/2-2*O90y(d(),  fd())
0941;0941_Panel_Parameters.htm;PH1;PadHss
0941;0941_Panel_Parameters.htm;PH2;PH-d()
0941;0941_Panel_Parameters.htm;PH3;PH1-I90y(d(), fd())
0941;0941_Score-to-Score_Parameters.htm;PLss;PL+2*I90y(d(), fd())
0941;0941_Score-to-Score_Parameters.htm;PadHss;PadH-2*O90y(d(),  fd())
0942;0942_Main_Parameters.htm;PadL;280
0942;0942_Main_Parameters.htm;PadW;200
0942;0942_Main_Parameters.htm;PadH;50
0942;0942_Main_Parameters.htm;alpha;atan(PH1/PH2)
0942;0942_Panel_Parameters.htm;PH;80
0942;0942_Panel_Parameters.htm;PH1;PadHss-d()
0942;0942_Panel_Parameters.htm;PH2;PH-d()
